spotify_track_uri,master_metadata_track_name,master_metadata_album_artist_name,duration_ms,song_popularity,release_date,is_explicit
spotify:track:1ls1gLO1a9Gg1Mz98Q3RWK,Die Fun,Kacey Musgraves,208346,34,2015-06-23,False
spotify:track:1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),Charlie Puth,180493,67,2018-05-11,False
spotify:track:1lsxBwhhgm0xUYCQwISwdB,The Nights of Wine and Roses,Japandroids,242235,0,2012-06-05,False
spotify:track:1luP1KEaCBIPTQfdW8ITk8,Best You Ever Had,Megan Thee Stallion,159934,38,2019-05-17,True
spotify:track:1lurIhu0LnHjFRKjUsvASZ,Cosmic Love,Snail's House,218841,33,2017-11-30,False
spotify:track:1lvPUF2IGEyADpp18UrJ74,"The Sleeping Beauty, Op. 66, TH.13 / Act 3: 23b. Pas de quatre: Variation I (Valse)(Golden Fairy)",Pyotr Ilyich Tchaikovsky,63000,7,1994-01-01,False
spotify:track:1lvWhdFZyTkdnUBYpUE3e9,Beat Of My Drum,POWERS,206280,44,2015-10-16,False
spotify:track:1lvlnewxbVvcQ5e39OVuap,Boiling Inside,Chris Joss,178271,8,2016-10-28,False
spotify:track:1lwpe8mLgHhytakM7m6R3W,Habibi,Ghali,184413,0,2017-05-26,True
spotify:track:1lwu7YHGTBs1otNYMtbVMw,Mona Lisa,Dead Sara,194186,0,2015-02-03,False
spotify:track:1m1PGRPqCpzd98pkPFDx9o,Super Smash Bros. Brawl Theme,Retro Crowd,117000,0,2014-11-21,False
spotify:track:1m1lMBFsQmFHNEceXYHL0K,Son of Man,Phil Collins,164760,0,1999-01-01,False
spotify:track:1m2iupVGsU00qSnuedBg76,"Theme from Beverly Hills, 90210",John Davis,187666,22,1992-03-31,False
spotify:track:1m3aKwlVDckQ518BK8T2ix,Love Without a Reason,Tipling Rock,167500,27,2017-08-31,False
spotify:track:1m4sFA3cFlnjPd8SwByXu1,Crack A Bottle,Eminem,297533,33,2009-05-15,False
spotify:track:1m73S45l5u5Al1jQCNBVsf,Arkham City Main Theme,Nick Arundel,167560,47,2011-10-18,False
spotify:track:1m8WpLYXEiNVZchsWEcCSy,Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,322000,65,2017-12-01,True
spotify:track:1m95ufvswzKgdLHYLCDzmG,Garden Grays,Wildcat! Wildcat!,213003,0,2014-08-05,False
spotify:track:1mBmYTrudCF2MPikSSBM1d,Gostava Tanto de Você,Tim Maia,256866,32,2015-12-01,False
spotify:track:1mBzeQjQPxdT693fIlmA4k,Small City,Future Girlfriend Music,148000,22,2018-05-01,False
spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,Break My Stride,Matthew Wilder,184480,72,1983-03-19,False
spotify:track:1mDKSCMpgVxKVQBj3k6OeL,Lowlife,Poppy,208000,0,2015-07-24,True
spotify:track:1mEM6KkVMwpuAuqusCMD6m,Crisis,Joshua Bassett,189093,45,2021-12-03,True
spotify:track:1mFyfphkJZh8njixmeRAxF,What Happens Now?,Hans Zimmer,146181,48,2014-11-18,False
spotify:track:1mGekgnlpxnUcsQNX7Olw0,Following Fools,Lime Cordiale,249693,24,2018-09-28,True
spotify:track:1mHzFUEUK1Zhh824xNPF30,Zero,Last Dinosaurs,186186,32,2015-08-28,False
spotify:track:1mJscqFPHlIfjLumYhYMrj,Alan Forever (feat. Crystal Torres),Lupe Fiasco,284830,28,2018-09-21,False
spotify:track:1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),P!nk,242733,84,2012-09-18,False
spotify:track:1mMIvrn5k8K6hsjbFgH6fM,Inteligencia Dormida,Pedropiedra,231840,48,2009,False
spotify:track:1mMe0felnLtY2QjR7VcgrA,Do Or Die,Thirty Seconds To Mars,247813,22,2013-05-17,False
spotify:track:1mNjkH9yrJBxxzVOc5n5W0,Fly or Die,Rock Mafia,210693,44,2011-05-17,False
spotify:track:1mOr0tKSqwA4KDQYHmZKSi,Undercovers,GGOOLLDD,257392,0,2016-10-07,False
spotify:track:1mPXOwNa6urtuDTv9XZlL3,Deep Brown Noise,Brainbox,188000,65,2021-03-16,False
spotify:track:1mRBJdpIgc3jZH8C3cN2WV,If Only,Dove Cameron,229813,72,2015-01-01,False
spotify:track:1mSeH8fuRPe0eKLCfsbdet,Stay,Hotel Apache,207777,11,2017-06-12,False
spotify:track:1mSlftOO1dlDRXAyOE0Sbd,Treat You Better,Shawn Mendes,187973,0,2016-06-03,False
spotify:track:1mSrXFejuVyMxWgwWCYgtq,"今生今世 - 電影""金枝玉葉""歌曲",Leslie Cheung,102293,48,2010-01-01,False
spotify:track:1mV7f7rbGwjH3Sp7KHsoyr,Saw You In A Dream,The Japanese House,208280,0,2017-04-26,False
spotify:track:1mZHPrj787zixgIqtCbxbU,2 Times,French Montana,222413,20,2016-09-02,True
spotify:track:1mZYJUSggfYUBNyCEA8Cig,Dust Clears (feat. Noonie Bao),Clean Bandit,266710,0,2014-06-02,False
spotify:track:1mZpHW2XoXMtZ3ACPJeb6v,Brown sugar,The ManRay,290591,0,2017-06-02,False
spotify:track:1mabO8HLqbRCyMdI642ruo,Lying To You,Goldroom,207973,0,2016-07-29,False
spotify:track:1mavQ4WCzXSeL2Dm5DS4GQ,Legacy,Eminem,296269,56,2013-11-05,True
spotify:track:1mbneu6twPPzzhh4quRWB6,I Can't Save You (Interlude) - Instrumental,Metro Boomin,90720,27,2022-12-05,False
spotify:track:1mdEvT7X3Rs7vL75fRb8oo,TOUCH,NCT,189077,56,2018-03-14,False
spotify:track:1mdNpiMw63IUyTys8Ypoys,Daydreamer,Young the Giant,238546,40,2014-01-17,False
spotify:track:1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,242373,88,2008-06-06,False
spotify:track:1mfR2vYkl2xv5cX9yT2dea,Vacation,Jackie Hayes,134000,0,2018-01-11,False
spotify:track:1mfcYIaZ2xiXv9q75sxdnP,I Miss You (feat. Roman),Macross 82-99,166000,34,2015-10-21,False
spotify:track:1mhdEO1cBTccQ3tknmM6ng,Lamborghini,KSI,176428,0,2015-03-15,True
spotify:track:1miZjnQVLe4p6sHZiKn6P9,Funny Lil Thing,The Golf Club,137894,2,2022-02-02,True
spotify:track:1mjUIsb3adFuE6IVK2VE2w,Get Away,CHVRCHES,279240,0,2014-11-17,False
spotify:track:1mjedDgwiYeTaDMRBsdJTX,Orca Adventure DX,Groovy Kaiju,166980,36,2024-09-20,False
spotify:track:1mkBAifqSB5Cyu4ZicSJoK,White Noise 594 Hz,Dancing Waves,123081,68,2021-04-26,False
spotify:track:1mmqMk3H6xREQJCNFV74HL,キミに恋,"Lucie,Too",210426,22,2018-02-07,False
spotify:track:1mnqraQ8oV8MX92rdOFLWW,1 Thing,Amerie,238760,67,2005,False
spotify:track:1movul8vCPXivxEM9Ljvt1,Father's Daughter,Dia Jane,187014,13,2021-12-21,False
spotify:track:1mp5PVgUpnHflPu9URvsCk,Tanz der Moleküle - Single Version,Mia.,238480,49,2006-01-01,False
spotify:track:1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,157220,54,2019-11-14,False
spotify:track:1mqsbtFZllAobc2YXagPqv,Giant (with Rag'n'Bone Man) - Weiss Remix,Calvin Harris,234192,25,2019-03-08,False
spotify:track:1mrSHPNTDdMkXpR4BiSiD7,Na Na Hey Hey Kiss Him Goodbye,Steam,247173,43,2008-01-01,False
spotify:track:1muUjhjAbqX46vrWrrUw2P,窗簾,庸俗救星Vulgar Savior,275200,40,2021-11-29,False
spotify:track:1mupwOlwPPnX76edNnu2H1,Waking Up Easy,Lime Cordiale,236808,56,2016-09-30,False
spotify:track:1mv4lh1rW1K6xhxhJmEezy,Music Sounds Better With You - Radio Edit,Stardust,260906,74,1998-07-20,False
spotify:track:1mvDFqbbmgmMmU6U4dIq5m,Forbidden Fruit (feat. Kendrick Lamar),J. Cole,268666,65,2013-06-18,True
spotify:track:1mvUbqVpEWkcbNOOedxx8A,Complex By Degree,Robert DeLong,223746,0,2013-01-01,False
spotify:track:1mvcYvVKTh5b8LGkIduaJc,Runaway,Brayton Bowman,200000,0,2015-02-02,False
spotify:track:1mvfvDZOybiEgS1ecJxt9W,Somewhere Only We Know,Lily Allen,208504,51,2014-05-05,False
spotify:track:1mwfQsYDiCxSUGI12nxbKj,Diary,Wale,271986,0,2009-01-01,False
spotify:track:1mxnywNGNeSYvMQdNJ4Fy7,Mahna Mahna,The Fray,133173,33,2011-01-01,False
spotify:track:1n0AsM39CsI6HnKp1Kt8hq,Touch The Sky (feat. The Ready Set),Yung Bae,183533,18,2022-03-04,False
spotify:track:1n0roMNZNxclnLraBmA7tl,Disco Body Parts (feat. AWOLNATION),Yung Bae,174324,0,2021-02-26,False
spotify:track:1n1r3Uz3PWvu7Pph9bGe7h,I Will Wait For You,Chris Montez,145866,13,1968-01-01,False
spotify:track:1n30qkfDcobnWz2YRGGPdL,Pride and Prejudice - Jane Austen Part 1 of 2,DBS Audiobooks,19672058,21,2013-04-26,False
spotify:track:1n47lAhaZh1PR3sJrQnq0Y,Islander,Robyn Sherwell,174120,0,2015-03-30,False
spotify:track:1n4kT38WJy4bLKajINLIbi,Spaceful White,Dark Momentum,175933,64,2021-09-06,False
spotify:track:1n6xVSNX3bLJnMFaoOZlWP,Alleyway,Life in Film,217015,0,2015-04-07,False
spotify:track:1n7Nk7EETXFePv0MJASaA8,Flying,Last Dinosaurs,208011,44,2020-04-17,False
spotify:track:1n8NKQRg8LVHy7oUhUgbFF,Hedwig's Theme,John Williams,309093,62,2001-10-30,False
spotify:track:1nDhL6yVejczIo4SwzUyvO,IT WAS MEANT 2 B,KAYTRANADA,240146,37,2018-11-30,False
spotify:track:1nEQdp66s8sZAtIQtrRlP4,Si Nunca Va a Amanecer,Charles Ans,213560,0,2015-08-18,False
spotify:track:1nH4fFwbUj3f5x61QqY53b,My Love,リアムMAZE1981,272463,0,2018-05-19,False
spotify:track:1nKY2o8XQG1RvUCpBV5VSK,Relaxing Constant Rain Storm with Distant Thunder Sfx,Nature Sounds,570202,53,2012-09-25,False
spotify:track:1nNEIBmw6IXlsCOEssCjLr,Bishops Knife Trick,Fall Out Boy,263266,0,2018-01-19,False
spotify:track:1nO81qOi4gBBhkMZdpZWIl,Dead Retrievers,Smidley,190158,0,2017-05-17,False
spotify:track:1nOYPvqoAW6cZS7LmowdvW,Foggy Geezer,Gorgon City,184842,25,2022-06-24,False
spotify:track:1nPd60em5Qwp0NPykFz5Xj,Happy Endings (feat. iann dior and UPSAHL),Mike Shinoda,212513,50,2021-02-19,True
spotify:track:1nS4Pgmky55sdB2tKJ5pl8,A Cantora do Cassino Libanês,Zéu Britto,272249,3,2016-05-13,False
spotify:track:1nSMFM5ZVcSt6B3Aoz1Oja,Tokyo Snow Trip,Iggy Azalea,130586,0,2018-07-06,True
spotify:track:1nTabr6QjxTJNRB5u03C3S,Snow - Audio Commentary,San Cisco,42630,0,2015-03-06,False
spotify:track:1nVn1Mf8bUbANYgozOoCuq,By The Docks,Ocean Bank,247471,39,2017-01-09,False
spotify:track:1nX9KhK3Fff27SnrIor2Yb,4 AM,2 Chainz,255560,60,2017-06-16,True
spotify:track:1nY6qBospXB9GrezsDwoV6,Signing a Deal,Behaviors,220161,1,2015-10-09,False
spotify:track:1nYSfd4kcnqlMTFqiS04FY,Sweet Talk (Jb Remix) [feat. Quinn XCII],ACADEMY,229693,19,2016-08-03,False
spotify:track:1nYa8MrXS5CBsK6VrgNukC,Overtime - Vicetone Remix Edit,Cash Cash,203095,23,2014-06-17,False
spotify:track:1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,Nadin Amizah,320000,64,2023-06-23,False
spotify:track:1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,Dua Lipa,208505,66,2020-03-27,False
spotify:track:1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,216160,75,2012-03-12,False
spotify:track:1nbJxzgSg0vFPPdMHaHuok,Light,KINDER,183225,0,2016-08-09,False
spotify:track:1nbqE4yJ0kQmXj9DXdDEjI,Panther,Made in Heights,250810,0,2014-11-19,False
spotify:track:1ncgcZmUzht6FIjZyPU1ie,Grow,HOAX,188184,36,2018-09-28,False
spotify:track:1ng5wfmSV8IRczCVLJlX6e,Mischief,Blubird,205142,27,2017-01-13,False
spotify:track:1nhGHjPwkHphiEUcY79eBT,菸癮,Who Cares 胡凱兒,343039,48,2018-12-05,False
spotify:track:1nhYUO7EOVq7llkgR05W4o,Always Blue,Foreign/National,244558,21,2015-05-07,True
spotify:track:1ni3URO3waGQI8R6GNZ6sz,Attaboy,Red Velvet,196836,35,2017-11-17,False
spotify:track:1nmCmB3qdXrzxFhvLJuhuB,Crystalised,The xx,201946,0,2009-08-18,False
spotify:track:1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment,Asia,227893,70,1982-03-08,False
spotify:track:1no14JS20euQAptigEussS,Numero Nadie,Hola A Todo El Mundo,252226,0,2010-05-09,False
spotify:track:1no79wH8WAySOHPoiiT0iB,Brindo,Devendra Banhart,221826,35,2009-10-26,False
spotify:track:1nonWWVXsoQWWK5PuDQaQ6,We've Got Love,Babyface,283506,24,2015-08-04,False
spotify:track:1nop1RGbCZ9Rnd0IvwHBcN,Think About It,Naughty Boy,185106,9,2014-01-01,False
spotify:track:1np1H7mh6iUZhdBhkh3QIo,Disco Dancer,Kiki Gyan,416800,0,2012-11-26,False
spotify:track:1npEvrkd5GA8djI76r68Ay,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 7, The Battle",Pyotr Ilyich Tchaikovsky,206968,41,2010-10-11,False
spotify:track:1nrsFfACPG4Hnw5AuOpCND,Smack a Bitch,Rico Nasty,138352,53,2018-01-17,True
spotify:track:1nsiddORSPYmnx7wYdlFHa,Rainforest,Lluvia del Bosque,235692,39,2017-01-09,False
spotify:track:1nueTG77MzNkJTKQ0ZdGzT,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,214265,66,2018-06-15,False
spotify:track:1nukLnD50ey3rfs6jNnMJa,Whole Lotta Woman,Kelly Clarkson,173386,47,2017-10-27,False
spotify:track:1nxAYfS0jDeCrZUJtsI8q8,Talking Body - Gryffin Remix,Tove Lo,269493,40,2015-02-10,True
spotify:track:1nxtNyhQaX1arx1oU1qhp1,94.20 Am in the Night's Dream Highway,Android Apartment,212880,0,2015-08-07,False
spotify:track:1nz9gtLzL5xC7fMU1MUlAp,Easy Way,For The Foxes,267653,0,2012-04-24,False
spotify:track:1nzjAN2zcFizoo7yStKZi8,Stellae,ev.exi,230163,26,2020-05-28,False
spotify:track:1o0nAjgZwMDK9TI4TTUSNn,LAX,Vulfpeck,225665,44,2020-10-23,False
spotify:track:1o18Q8p5JfjVhDxTZwfGKu,Keep It Gold,Surfaces,247813,0,2020-02-28,False
spotify:track:1o1x4gUntwc9sqeMDWR9eE,Bassline Junkie,Dizzee Rascal,204680,63,2013-01-01,True
spotify:track:1o4H1f4vXVP1Lov1FJJMfb,Never Cro Up,CRO,221608,0,2014-06-20,False
spotify:track:1o8WqQiH9Ub5WGfDi2e3Cs,Sensoria - 7'' Version,Cabaret Voltaire,241684,25,2014-07-01,False
spotify:track:1oA0tDRFjY5xoNDXuMBGGA,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,112706,57,1987,False
spotify:track:1oAOdM08p2xCvegciRcxPa,응프리스타일 Eung Freestyle,Kresnt,113438,28,2016-10-07,True
spotify:track:1oBjgh3YEb5xTUvVVHWB5J,O Melhor da Vida,Marcelo Jeneci,290840,43,2013-10-18,False
spotify:track:1oBlJXKrVtF57zwHFFXWOM,De-Luxe,Lush,207840,0,2001-03-19,False
spotify:track:1oC5ANNzvukx2IyVKkrjZj,Body Aint Me,Pink Sweat$,162260,0,2019-03-28,False
spotify:track:1oDAFTOXZGSQedBa6hXGhT,"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",Pyotr Ilyich Tchaikovsky,145146,50,2010-10-11,False
spotify:track:1oFeXti9EanzUrHvWfRrfJ,Dust,Hans Zimmer,341395,58,2014-11-18,False
spotify:track:1oFiPGBafH9Woo9AMwgBSl,I'm Every Woman,Chaka Khan,249600,67,1978,False
spotify:track:1oFphecc6R2E03DleDqlIm,Free Spirit,Fictionist,224886,6,2016-07-29,False
spotify:track:1oHCgpheYhmhQbhCmbhpWn,Mercy,Shawn Mendes,208733,0,2016-08-18,False
spotify:track:1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj,210626,75,2011-01-01,True
spotify:track:1oIuwxVPNAx0jdEPXNSHOE,Comfortable,Early Eyes,231505,16,2018-07-06,False
spotify:track:1oJFh04MxEmecGdJd8yPhu,Paper Pools,Smija,206550,0,2015-08-05,False
spotify:track:1oJNFfudxPZ1L4ObketBZK,Throw Your Arms Around Me,Hunters & Collectors,234106,31,1986-01-01,False
spotify:track:1oJhQPaWu6IG6nJuLacRkV,"Requiem in D Minor, K. 626: III. Sequenz No. 6, Lacrimosa dies illa",Wolfgang Amadeus Mozart,161520,2,2020-10-10,False
spotify:track:1oJxPiMr5RxRAXdM1apTU8,Maybe I'll Feel Better When I’m Dead,The Vernes,257370,0,2018-08-17,False
spotify:track:1oK6f9is2WKnIO0LVuFmFP,Take Care of U,TWRP,251573,0,2018-05-18,False
spotify:track:1oLFqOLGARvpOoKANj1wDa,Super Mario Bros. (Theme),Cover Guru,85709,0,2011-01-04,False
spotify:track:1oLIBuedMjAbHlO4WTGJi3,Hypnotize,The Notorious B.I.G.,237866,0,1997-03-04,False
spotify:track:1oLcBdX94CvaIRzdpTJA8u,Soul Searcher,Wh0,188160,42,2021-09-03,False
spotify:track:1oM02hj4TgwSCyvuZ8G1Ip,Disappear Daily,Ollie MN,226037,34,2018-03-23,False
spotify:track:1oM6nifgrrdjUT0l8Kev2M,Vanyll,Darius,240000,35,2014-02-24,False
spotify:track:1oOD1pV43cV9sHg97aBdLs,Dean Town,Vulfpeck,213302,54,2016-10-17,False
spotify:track:1oOEkBNp4zWnkD7nWjJdog,Snow On Tha Bluff,J. Cole,235480,64,2020-06-16,True
spotify:track:1oOSlMAutInzq8CZTN7jv4,Valses nobles et sentimentales : 3. Modéré,Maurice Ravel,82720,0,2015-04-30,False
spotify:track:1oOnOS4xNZOMpCT0lKTNo2,Raindrops Keep Fallin' on My Head - Rerecorded,B.J. Thomas,178146,0,2009-01-01,False
spotify:track:1oP75mIKhxUPbdYadfKAts,Uptown Funk (feat. Bruno Mars),Mark Ronson,270933,31,2018-12-07,False
spotify:track:1oPHQirLVcgj85NWdiyuJD,Cool,Gwen Stefani,189280,0,2004-10-27,False
spotify:track:1oPJL2C52qWK9DCZkQAtnR,Cigarettes In The Theatre - Original Demo,Two Door Cinema Club,158640,0,2018-03-23,False
spotify:track:1oT4U74x1IdWpHyi2dRjc8,I Never Walk Alone,Huey Lewis & The News,224933,29,1986-01-01,False
spotify:track:1oTo3ijRbaDAtrjJrGAPSw,I Miss You,blink-182,227240,77,2003-01-01,False
spotify:track:1oU8JgruOzIHedXxct85ah,Our Thing,Chomba Boom,223376,0,2015-08-21,False
spotify:track:1oUDoxQnYajdgtlzCMxC9C,about her. again.,Son Little,226554,21,2019-10-11,False
spotify:track:1oVL8bK47IZPk6qGAqjmQ4,Here I Am,Carly Patterson,265440,4,2009-12-15,False
spotify:track:1oWnDC5OoMPPosVY2cdXgT,Lavender Girl,Caamp,203546,66,2022-06-24,False
spotify:track:1oXD2WXfHZ6MzB3RmG9DJl,MisterWives - Viral 50 Intro,Various Artists,10352,0,2014-04-30,False
spotify:track:1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,The Police,290280,77,1979-10-02,False
spotify:track:1oafVoIBtDlNdfwaJKAjlu,What You Know (Live at Brixton Academy),Two Door Cinema Club,276600,0,2012-09-04,False
spotify:track:1oagRT7LfpVlNJN6FSZDGp,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,212040,72,2007-01-01,False
spotify:track:1octHFbDvkpSvGKMtqJFPa,Tomorrow,Betcha,253347,0,2015-04-06,False
spotify:track:1odPZHdCquvE32lkhhjJm6,When You Say It's Okay,Bruce Lee Band,130704,0,2019-10-21,False
spotify:track:1odfqPE2pa39wdtdfP3Ccy,Ice Black Sand,Reptar,231100,0,2015-02-04,False
spotify:track:1oeKs6Z5sDLOGlDZAvwRlk,Tell Me You Love Me - Kideko Remix,Galantis,380113,18,2018-03-09,False
spotify:track:1oegh2GaKUnraDZZeacWdY,PIRI (Inst.),Dreamcatcher,206820,21,2019-02-13,False
spotify:track:1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,193733,75,2014-01-01,False
spotify:track:1ogT6eFnEuX5BDH8JoKjX8,Married To The Music,SHINee,214689,44,2015-08-03,False
spotify:track:1ok4gxOv8cg5WLjWK6TQhD,Go Go,BTS,235779,1,2018-08-24,False
spotify:track:1om5SLZiUA9DVEnjcZBBzA,Valerie - '68 Version,Amy Winehouse,239906,0,2011-01-01,False
spotify:track:1onY8FcD3nHpuug48BF6YR,I Still Miss Someone,Folk Uke,246533,5,2005-05-03,False
spotify:track:1onjYykeSU1hzu5eH2BIJu,Dreamin About You,Gaudeix,172201,16,2017-12-14,False
spotify:track:1onvQrnD2JxnzXuJ3RhvXT,Far from Now,Patternist,180400,3,2016-08-22,False
spotify:track:1ooRiPHbiGXjul1ANBlpR4,Playground,High Dive Heart,194088,1,2016-07-29,False
spotify:track:1opYFywedV0svmGZEgCRu7,Yellow Paint,I Am Strikes,214023,5,2016-05-13,False
spotify:track:1opcLGfzYldSRiqP16lpae,"Variations on a Rococo Theme in A Major, Op. 33, TH 57: Var. 1, Tempo della thema",Pyotr Ilyich Tchaikovsky,51666,1,2017-12-01,False
spotify:track:1oq0URXXcJK2MNbn4sWlRQ,幾分傷心幾分痴(一場遊戲一場夢),Dave Wang,251466,54,1989-08-11,False
spotify:track:1osotOzW5VLHnsBoV4oc57,E Samba (Radio Edit),Junior Jack,216533,0,2003-07-07,False
spotify:track:1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,The Pointer Sisters,230640,75,1982-02-01,False
spotify:track:1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,207454,82,2018-04-06,False
spotify:track:1otH9FTjUPViegosAS0Vdz,Bigger Than Me,Born Cages,235217,0,2015-06-02,False
spotify:track:1ow69GqEB7bKjMtNq8G7QB,Summer Boredom,Daniel Shibuya,151309,0,2018-05-29,False
spotify:track:1ox6W1kkA1C6okKgpQK5e9,Femme,Lndoner,173453,44,2022-07-03,False
spotify:track:1oyS3j0GlCSLac5qJRQS2W,Zero in the City,Great Lake Swimmers,184053,0,2015-02-17,False
spotify:track:1ozRjt9gyqdzD8XllWUAZA,Crushed Ice,MAM,280417,0,2021-08-10,False
spotify:track:1ozW81PO3FG5BOOx7k76kS,La Temperatura (feat. Eli Palacios),Maluma,224786,0,2015-03-06,False
spotify:track:1p0JCTxdfjStgwCfDgPqOl,Blindside - Sean Glass Remix,Hunter Hunted,276688,15,2015-07-24,False
spotify:track:1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),Internet Money,195428,76,2020-08-28,True
spotify:track:1p26nGN5NoxofLwMCJuehq,The Night Is Still Young (feat. Night Tempo),Maki Nomiya,290253,11,2022-04-20,False
spotify:track:1p2JXdRcgZIvllQGjCyAp4,T.Y.A. Interlude,Robby Hunter Band,79137,10,2013-07-31,False
spotify:track:1p2rbUaKZ6dE7UlLjAMqwu,lay it down,Steelix,198321,36,2024-04-18,False
spotify:track:1p4s3Nd9svabZHNp23cM4I,M.F.P.O.T.Y.,Cher Lloyd,196920,5,2014-05-04,True
spotify:track:1p5G7qedBuhFFafjZfEjyV,Oh Nanana Challenge,Bonde R300,133115,0,2019-01-05,True
spotify:track:1p5Wk71MZhemtqPkdnS7eP,Why Aren't You Laughing,Hales Corner,227829,0,2016-05-17,False
spotify:track:1p5dH7HJBUMcSyKONZKaOM,Sovereign,Krale,134857,38,2024-08-09,False
spotify:track:1p67QqNBGvikWt0CZmkpDu,Ghost of Chicago,Noah Floersch,187100,60,2023-10-13,False
spotify:track:1p6cSKtqcJblgVflxBYqqq,Homenzinho,Troco em Bala,182444,17,2015-07-21,False
spotify:track:1p6rk9R8SCum97WnvGNt6O,I Love You Always Forever,Betty Who,222957,53,2016-06-03,False
spotify:track:1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,231826,72,2014-10-27,False
spotify:track:1p8wRophmB7ZjQgJHee04Y,In Excelsis Deo,Christian Finnegan,481946,0,2009-05-01,True
spotify:track:1p9bEDnLkCJfuR0ey55YGK,Stoner's Caravan,Weedthief,121445,0,2018-08-31,False
spotify:track:1pA6YWfmMgbKHk36LtlcUP,Maudit,Werenoi,197568,12,2024-02-16,True
spotify:track:1pAqhVMgJ8Ya6gAZRZqH5q,Chasing Time,Oscuro,228354,33,2021-01-15,False
spotify:track:1pC5FlrpuSAKbUwOpNS5aa,Violet City,Mansionair,213515,0,2018-04-05,False
spotify:track:1pFZO6JH8S4LXMCzgtCIqg,Same Old Blues,Phantogram,211106,0,2016-09-16,False
spotify:track:1pGKEGUMYsHhEdKnE6itcZ,foda que ela era linda,Pelados,191826,34,2022-11-11,True
spotify:track:1pIBxvFjjnp7tAKOTwA0Az,Steps,Jeremy Olander,358095,0,2020-06-05,False
spotify:track:1pJV24nHB99CvZJrbiRdDa,Not Going Home,Great Good Fine Ok,214037,0,2014-10-02,False
spotify:track:1pJzl0YsxaWj6BbPs1mUuQ,See Through,The Band CAMINO,181420,56,2019-08-23,False
spotify:track:1pKYYY0dkg23sQQXi0Q5zN,Around the World,Daft Punk,429533,73,1997-01-17,False
spotify:track:1pKeFVVUOPjFsOABub0OaV,Side To Side,Ariana Grande,226160,4,2016-05-20,True
spotify:track:1pKmfhwbZvsyYUP2eOGdw5,Screen,Twenty One Pilots,229120,59,2013-01-08,False
spotify:track:1pL267S0ioeEfxVfNuvdWb,The Ticket Inspector,Chance Waters,225979,16,2014-01-01,True
spotify:track:1pLdjo3lOBbMaoR4ZpybFH,Promise,Ciara,267413,62,2006,False
spotify:track:1pOi228CHT2kFY4P5jYfNl,Weatherman,Found Wild,231127,0,2018-07-20,False
spotify:track:1pPHILjqSi7V6VCTVqh0wL,The Scientist,Vitamin String Quartet,293000,25,2008-05-30,False
spotify:track:1pRXW7Ld9uEpfSA8G0PCvt,Mo Bounce,Iggy Azalea,222426,11,2017-03-22,False
spotify:track:1pTxE9hCIbluTU5OQzUWBh,i GO (Asia Remix) (feat. Sik-K & JP THE WAVY),NICKTHEREAL,276800,20,2020-01-21,True
spotify:track:1pXpzhdyeryEw8DqhaVrwe,La La Love,WJSN,202713,38,2019-01-08,False
spotify:track:1pbMjnxKhid1Yk2qIFWHsU,Radio Sound,Argonaut & Wasp,240439,0,2017-12-12,False
spotify:track:1pbWatrepKOPTSr2CtpVU2,Downtown,August Alsina,282173,35,2013-01-01,True
spotify:track:1pd2SbVkTAeLKTQLcWJoWq,Here I Am,Bear Mountain,203373,0,2016-09-09,False
spotify:track:1pdXNiUyh8qCNpIfEdqvHU,Once in a Lifetime,Flo Rida,214822,20,2015-03-03,False
spotify:track:1pfgsjmxVZhoZpeDx6POKv,Bones (feat. OneRepublic),Galantis,205792,56,2019-01-31,False
spotify:track:1pgehWWeoCIVKSoxmErUfo,Lazy Lover,Lonely Benson,247121,11,2016-06-01,False
spotify:track:1plcM0XlbKdjND7Ufokuzb,Honky Cat,Elton John,313026,56,1972-05-19,False
